file_id	term	category	length	parakeet_sub	ref_context
D0423-S2-T01	mono	CONDITION	1	<DELETED>	of inevitable of mono and monolithic quality
D0423-S2-T01	head	ANATOMY	1	<DELETED>	pretty in the head visit inhibited from
D0423-S2-T01	service	PROCEDURE	1	<DELETED>	me at the service something before yeah
D0423-S2-T01	adderal	DRUG	1	adderall where	opposed to like adderal will you kind
D0423-S2-T01	talked	CONDITION	1	talk	feel bad we talked about that but
D0423-S2-T01	something something	FINDING	2	<UNKNOWN>	maybe there was something something kind of more
D0423-S2-T01	considered considered	FINDING	2	considerably	so which was considered considered peru we better
D0423-S2-T02	patient navigation	PROCEDURE	2	<UNKNOWN>	of them is patient navigation you basically go
D0423-S2-T02	chemistry test	PROCEDURE	2	<UNKNOWN>	a d in chemistry test time what happened
D0423-S2-T02	activity	FINDING	1	activities it's	then deadlines and activity is it such
D0423-S2-T02	stalking	FINDING	1	slacking	because i wasn't stalking off that would
D0423-S2-T02	turkey	DRUG	1	tricky	fine the reason turkey for me is
D0423-S2-T02	giant	CONDITION	1	during	for 1 year giant college came back
D0423-S2-T02	bath	PROCEDURE	1	given	can take a bath yes i don't
D0423-S2-T02	bus	DRUG	1	was there	job in school bus air pressure from
D0423-S2-T02	bus	DRUG	1	book	based on the bus so you need
D0423-S2-T02	2 years	FINDING	2	two	full time for 2 years that was pretty
D0423-S2-T02	denison	DRUG	1	it's an nih	pretty serious cases denison and ih trial
D0423-S2-T03	compromised	FINDING	1	compromise	social and they compromised and learnt work
D0423-S2-T03	oppression	FINDING	1	impressions	to get more oppression and what are
D0423-S2-T03	shoulders	ANATOMY	1	shoulds	focused on the shoulders and i ought
D0423-S2-T03	6th grade	FINDING	2	<DELETED>	was going into 6th grade 6 we move
D0423-S2-T03	6th grade	FINDING	2	in sixth	really hard and 6th grade was i started
D0423-S2-T03	carried	FINDING	1	she carries	know it's he carried it far but
D0423-S2-T03	tooth	ANATOMY	1	dus	to should not tooth and that kind
D0423-S2-T03	times	CONDITION	1	<DELETED>	that she often times ends up with
D0423-S2-T03	frank	CONDITION	1	frankfurt	moved back to frank which is where
D0423-S2-T03	dread	FINDING	1	i'd read	fairy tales i dread mythology i was
D0423-S2-T03	heads	ANATOMY	1	<DELETED>	tended to butt heads as much as
D0423-S2-T03	horse	PROCEDURE	1	horses	very much about horse says it could
D0423-S2-T03	major	FINDING	1	my issue	your with no major issues that i
D0423-S2-T03	best	CONDITION	1	was	to be the best for me it
D0423-S2-T03	spur	ANATOMY	1	it was for	way of the spur funny to me
D0423-S2-T03	sick	SYMPTOM	1	<DELETED>	she's going home sick and she misses
D0423-S2-T03	foot	FINDING	1	six-foot snowstorm	had that 6 foot snow storm sure
D0423-S2-T03	snow	DRUG	1	<DELETED>	that 6 foot snow storm sure it
D0423-S2-T03	sore	SYMPTOM	1	awkward bookish	and me being sore focus on the
D0423-S2-T03	car	CONDITION	1	carl	in the afternoon car was out and
D0423-S2-T03	add	CONDITION	1	first had this idea of wearing	sure but i add s i t
D0423-S2-T03	wearing	FINDING	1	in	tell that that's wearing me a lot
D0423-S2-T03	2 years	FINDING	2	two	a dorm for 2 years but then since
D0423-S2-T03	talked	CONDITION	1	talk	something sort of talked about looking back
D0423-S2-T03	something something	FINDING	2	<UNKNOWN>	obviously there was something something hormonal going in
D0423-S2-T03	leave leave	FINDING	2	<UNKNOWN>	hurt me to leave leave her because she's
D0424-S1-T01	pulled	FINDING	1	pulls	pot and he pulled some milk out
D0424-S1-T01	meds	CONDITION	1	nuts	cody kind of meds i think vincent
D0424-S1-T01	face	ANATOMY	1	facebook	i had a face with encounter with
D0424-S1-T01	turn	FINDING	1	put	just going to turn you off like
D0424-S1-T01	talked	CONDITION	1	<DELETED>	touch on we talked about that sure
D0424-S1-T02	bike riding	FINDING	2	<UNKNOWN>	advice on the bike riding thing yeah that'd
D0424-S1-T02	can't get	FINDING	2	<UNKNOWN>	okay and i can't get them up so
D0424-S1-T02	5 minutes	PROCEDURE	2	five	for longer than 5 minutes like the 10-minute
D0424-S1-T02	skipped	FINDING	1	scoot	bike and they skipped longer and longer
D0424-S1-T02	change	PROCEDURE	1	changed	it people or change the subject or
D0424-S1-T02	steps	PROCEDURE	1	step	it's much shorter steps to actually being
D0424-S1-T02	talks	FINDING	1	talked	just like nobody talks about her or
D0424-S1-T02	mine	PROCEDURE	1	my	going to see mine in the city
D0424-S1-T02	cars	PROCEDURE	1	charismatic charismatic	these are for cars matt karizmatik people
D0424-S1-T02	turn	FINDING	1	<DELETED>	to act ashley turn the pedals when
D0424-S1-T02	act	PROCEDURE	1	actually churn	strong enough to act ashley turn the
D0424-S1-T02	add	CONDITION	1	had	a parking lot add the same thing
D0424-S1-T02	and left	ANATOMY	2	it	way but really and left me alone and
D0424-S1-T02	divorcee	FINDING	1	divorced he	he got the divorcee called philip in
D0424-S1-T02	lights	CONDITION	1	<DELETED>	way that recaptcha lights yeah the problem
D0424-S1-T03	don't know	FINDING	2	oh no	not thinking i don't know we have to
D0424-S1-T03	sweating	FINDING	1	this wedding	days for the sweating right it's 3
D0424-S1-T03	despair	SYMPTOM	1	pair	somewhere that was despair and i like
D0424-S1-T03	skipped	FINDING	1	skip	of i just skipped some but i
D0424-S1-T03	survive	DRUG	1	survivable	livable in like survive and it sucks
D0424-S1-T03	teacher	FINDING	1	care	weekend thank you teacher
D0424-S1-T03	dress	CONDITION	1	dresses	have to bring dress sense for amanda
D0424-S1-T03	dress	CONDITION	1	slash	i think amanda dress dresses you're coming
D0424-S1-T03	card	CONDITION	1	stash of flashcards	my sasha flash card like thousands of
D0424-S1-T03	west	CONDITION	1	last two months	time in the west des moines i've
D0424-S1-T03	soft	CONDITION	1	as often	don't meet at soft and yeah not
D0424-S1-T03	des	CONDITION	1	last two months	in the west des moines i've ended
D0424-S1-T03	egg	DRUG	1	a and	she gets the egg in the end
D0424-S1-T03	fix	DRUG	1	tactics	you'll try different fix whatever and you'll
D0424-S2-T01	coordinating	FINDING	1	<DELETED>	are not cord coordinating on concurrent with
D0424-S2-T01	crawling	FINDING	1	and	so i finally crawling was like no
D0424-S2-T01	present	FINDING	1	presents	was her birthday present from november and
D0424-S2-T01	present	FINDING	1	she	and her christmas present just text me
D0424-S2-T01	worried	FINDING	1	he has	a few conversations worried i sort of
D0424-S2-T01	probe	DRUG	1	verbal effort	and making a probe laughter and not
D0424-S2-T01	heads	ANATOMY	1	up	like a 12-hour heads-up because i do
D0424-S2-T01	blank	FINDING	1	blanking out it	would be in blank now but considering
D0424-S2-T01	gift	PROCEDURE	1	gifts	i got the gift and then my
D0424-S2-T01	hurt	FINDING	1	her then	that much to hurt him why don't
D0424-S2-T01	cord	CONDITION	1	coordinated	actions are not cord coordinating on concurrent
D0424-S2-T01	gift	PROCEDURE	1	i guess	sort of a gift scary to him
D0424-S2-T01	turn	FINDING	1	and	finally saying something turn trying to you
D0424-S2-T01	lord	CONDITION	1	word	know what the lord would be in
D0424-S2-T01	ate	CONDITION	1	<DELETED>	know if she ate sincerely cared about
D0424-S2-T01	ifs	CONDITION	1	what ifs	in a motive what-ifs because you can
D0424-S2-T01	depressant	DRUG	1	depressed and	just being a depressant sort of wallowing
D0424-S2-T01	pathetic	CONDITION	1	<DELETED>	you are so pathetic then i guess
D0424-S2-T01	pathetic	CONDITION	1	<DELETED>	i guess i'm pathetic and taking on
D0424-S2-T01	separate	FINDING	1	become	know there's no separate yeah there's not
D0424-S2-T01	instead	DRUG	1	sort	to just talk instead of get whatever
D0424-S2-T01	2 years	FINDING	2	two	was only like 2 years or two and
D0424-S2-T01	3 hours	FINDING	2	three	home in like 3 hours or you know
D0424-S2-T01	talked	CONDITION	1	talk	anything like we talked about it or
D0424-S2-T01	something something	FINDING	2	<UNKNOWN>	it does it's something something probably has to
D0424-S2-T02	doesn't work	FINDING	2	didn't	even if it doesn't work out we did
D0424-S2-T02	separated	FINDING	1	separatedness	but there's some separated miss from it
D0424-S2-T02	crosstalk	FINDING	1	talk	are faking it crosstalk right now i'm
D0424-S2-T02	circling	SYMPTOM	1	start with snorkeling	snorkeling is cyrus circling that's what you
D0424-S2-T02	distant	CONDITION	1	dystonic	opposed to ego distant distant onyc feels
D0424-S2-T02	distant	CONDITION	1	<DELETED>	to ego distant distant onyc feels that
D0424-S2-T02	margin	FINDING	1	<DELETED>	them in the margin margin or not
D0424-S2-T02	margin	FINDING	1	<DELETED>	in the margin margin or not but
D0424-S2-T02	write	FINDING	1	right but	you have notes write that again i
D0424-S2-T02	offer	FINDING	1	office	i have an offer and the good
D0424-S2-T02	solis	DRUG	1	the lease	weird like your solis i'm going upstairs
D0424-S2-T02	plays	FINDING	1	lays	those dudes that plays on the it
D0424-S2-T02	sits	DRUG	1	it's	just kind of sits like she got
D0424-S2-T02	best	CONDITION	1	that's	reading yeah crosstalk best different yeah but
D0424-S2-T02	else	FINDING	1	<DELETED>	like with everything else written music just
D0424-S2-T02	bill	ANATOMY	1	build	it's a good bill but i think
D0424-S2-T02	tuck	PROCEDURE	1	<DELETED>	a way or tuck these things you're
D0424-S2-T02	star	CONDITION	1	a	like not only star world into the
D0424-S2-T02	ice	DRUG	1	<DELETED>	should just take ice just start taking
D0424-S2-T02	act	PROCEDURE	1	<DELETED>	time to an act that put things
D0424-S2-T02	ped	CONDITION	1	so i was	her off to ped sorry just laying
D0424-S2-T02	die	ANATOMY	1	dive	don't want to die tomorrow whatever it
D0424-S2-T02	protecting	DRUG	1	<DELETED>	so much stuff protecting going on because
D0424-S2-T02	released	PROCEDURE	1	lease	things into either released or whatever a
D0424-S2-T02	sexual	FINDING	1	feelings actual	to deeper feeling sexual in a way
D0424-S2-T02	sometime sometimes	FINDING	2	<DELETED>	lot of that sometime sometimes i do get
D0424-S2-T03	not religious	FINDING	2	<UNKNOWN>	profile profile we're not religious he's attractive he's
D0424-S2-T03	able to talk	FINDING	3	<UNKNOWN>	just not being able to talk and relax a
D0424-S2-T03	forgetting	CONDITION	1	forgiving	to i was forgetting like when i
D0424-S2-T03	nose skin	ANATOMY	2	<UNKNOWN>	focusing on my nose skin i was like
D0424-S2-T03	usually	FINDING	1	easily	a lot like usually over 80 i
D0424-S2-T03	squash	DRUG	1	squashed	not feel so squash by another person
D0424-S2-T03	sleep	DRUG	1	this like	don't have the sleep don't ask don't
D0424-S2-T03	write	FINDING	1	right	we're going to write no but then
D0424-S2-T03	march	CONDITION	1	marched	time is just march along and i'm
D0424-S2-T03	ankle	ANATOMY	1	from that angle	much for my ankle i started like
D0424-S2-T03	snow	DRUG	1	this though	with all the snow yesterday i started
D0424-S2-T03	hope	FINDING	1	a hole	it's like i hope i'm trying to
D0424-S2-T03	head	ANATOMY	1	headache	you know like head achy all over
D0424-S2-T03	fat	DRUG	1	bad	know that was fat that was bad
D0424-S2-T03	dog	PROCEDURE	1	darkest place in	i mean the dog is place my
D0424-S2-T03	fat	DRUG	1	that	also that also fat almost makes it
D0424-S2-T03	ass	CONDITION	1	this is	that's how depressing ass has that stuff
D0424-S2-T03	ben	CONDITION	1	has been	maybe this is ben percolating yeah i
D0424-S2-T03	uncomfortable	FINDING	1	uncom	that you're that uncomfortable and also why
D0424-S2-T03	helping	DRUG	1	healthy	that can't be helping you know what
D0424-S2-T03	select	CONDITION	1	if	like them flip select you don't like
D0424-S2-T03	talked	CONDITION	1	i talk	compasses everything or talked about even a
D0424-S2-T03	don't want want	FINDING	3	<UNKNOWN>	well gray i don't want want to be somebody
D0424-S2-T03	profile profile	LAB_RESULT	2	prof	that we're reading profile profile we're not religious
D0424-S2-T04	hypochondria	CONDITION	1	not hypochondriac	little hypo now hypochondria chondriac i don't
D0424-S2-T04	don't know	FINDING	2	<UNKNOWN>	nice to i don't know a lot of
D0424-S2-T04	nauseous	SYMPTOM	1	just	a difficult person nauseous a lot there
D0424-S2-T04	steering	FINDING	1	<DELETED>	today and a steering in a syrian
D0424-S2-T04	active	DRUG	1	of	it's a balancing active i love it
D0424-S2-T04	berry	DRUG	1	and bearing	doing work in berry now yeah by
D0424-S2-T04	head	ANATOMY	1	had	right before i head come here and
D0424-S2-T04	melt	PROCEDURE	1	just melts	just unconditional shoes melt like i thought
D0424-S2-T04	bury	CONDITION	1	very	this weird it's bury my grandfather and
D0424-S2-T04	skip	FINDING	1	yep	would that work skip okay okay so
D0424-S2-T04	fix	DRUG	1	fixed	lot of logistical fix some stuff around
D0424-S2-T04	generally generally	SYMPTOM	2	<UNKNOWN>	there are you generally generally don't speak don't
D0424-S2-T05	preoccupied	FINDING	1	<DELETED>	they're narcissistically preoccupied preoccupied when you're 4
D0424-S2-T05	intended	FINDING	1	attended	alone peacefully and intended to peacefully i
D0424-S2-T05	central	DRUG	1	<DELETED>	stand walking around central walking around in
D0424-S2-T05	washed	FINDING	1	lost	i you know washed it and then
D0424-S2-T05	others	DRUG	1	<DELETED>	what other what others are doing and
D0424-S2-T05	remind	PROCEDURE	1	reminding	you know it's remind me of how
D0424-S2-T05	change	PROCEDURE	1	changed	a sort of change then i'm driving
D0424-S2-T05	snore	SYMPTOM	1	snorl	what if i snore when were were
D0424-S2-T05	heart	CONDITION	1	it	how you felt heart felt hard to
D0424-S2-T05	alone	FINDING	1	lone	mom or feeling alone or bored how
D0424-S2-T05	field	PROCEDURE	1	can feel even	it is second field in more desperate
D0424-S2-T05	avoca	DRUG	1	evocative	but it's pretty avoca do i mean
D0424-S2-T05	water	PROCEDURE	1	a lot of	driving throw your water driving and awful
D0424-S2-T05	easy	FINDING	1	<DELETED>	was this very easy autumn so the
D0424-S2-T05	else	FINDING	1	where i'll	awful driving or else i feel like
D0424-S2-T05	ben	CONDITION	1	neighbors' bins had	of the neighbors ben's it somehow gone
D0424-S2-T05	ass	CONDITION	1	everyone's an asshole so asshole	course everyone to ass also assholes they
D0424-S2-T05	cvs	FINDING	1	cbs	star market or cvs or the mall
D0424-S2-T05	sin	CONDITION	1	then	little thing becomes sin becomes what just
D0424-S2-T05	claustrophobic	CONDITION	1	claustrophobically	ways intrusive and claustrophobic lee humbling and
D0424-S2-T05	adenoids	ANATOMY	1	annoyed	my grandmother and adenoids me like of
D0424-S2-T05	revation	DRUG	1	<DELETED>	of this bag revation or whatever it's
D0424-S2-T05	sitting	FINDING	1	seating	up when you're sitting up there i
D0424-S2-T05	ramblin	FINDING	1	rambling that they're	is that their ramblin there somehow encroaching
D0424-S2-T05	getting out of getting	FINDING	4	<UNKNOWN>	this feeling is getting out of getting so aggravated is
D0424-S2-T06	communicating	FINDING	1	in	he's seen me communicating basically all the
D0424-S2-T06	comfortable	FINDING	1	<DELETED>	excruciating lee and comfortable and my brother's
D0424-S2-T06	communicate	FINDING	1	<DELETED>	i can't communicate communicate around there's no
D0424-S2-T06	wellbutrin	DRUG	1	wellbutron	switch off the wellbutrin which we talked
D0424-S2-T06	wellbutrin	DRUG	1	wilburton	about wellbutrin how wellbutrin makes me really
D0424-S2-T06	wellbutrin	DRUG	1	utren	of your mom's wellbutrin questions essentially you
D0424-S2-T06	wellbutrin	DRUG	1	butrin	a question about wellbutrin like but the
D0424-S2-T06	can't get	FINDING	2	can	can't that i can't get pissy about diplomacy
D0424-S2-T06	stressed	FINDING	1	frustrating	so much more stressed rating and it
D0424-S2-T06	others	DRUG	1	other's	one and the others the other yeah
D0424-S2-T06	ascend	DRUG	1	essent	is in an ascend isn't an essentially
D0424-S2-T06	coping	PROCEDURE	1	<DELETED>	been i've the coping skills my dad
D0424-S2-T06	stout	FINDING	1	just outlast	out to do stout cat out last
D0424-S2-T06	pearl	DRUG	1	carl	is your manager pearl is your building
D0424-S2-T06	berry	DRUG	1	various	and told him berry is trusted details
D0424-S2-T06	chat	DRUG	1	chet and	so frustrated with chat in like not
D0424-S2-T06	chat	DRUG	1	ched as	must love having chat is your manager
D0424-S2-T06	chat	DRUG	1	chet	berries criticisms of chat that you have
D0424-S2-T06	chat	DRUG	1	asked chet	i had us chat in the right
D0424-S2-T06	chat	DRUG	1	chet	vulnerable position with chat and you feel
D0424-S2-T06	add	CONDITION	1	deploy my	work very well add appointment brother is
D0424-S2-T06	cat	PROCEDURE	1	<DELETED>	to do stout cat out last people
D0424-S2-T06	car	CONDITION	1	macarthur	get him a car for grant which
D0424-S2-T06	depressant	DRUG	1	<DELETED>	actually in a depressant probably celexa i
D0424-S2-T06	complemented	PROCEDURE	1	<DELETED>	like being commented complemented people like something
D0424-S2-T06	cheddar	CONDITION	1	are still	doesn't carl and cheddar so in positions
D0424-S2-T06	aspects	PROCEDURE	1	aspect	prospect the other aspects someone i know
D0424-S2-T06	contra	DRUG	1	from	information about accessibility contra my spare time
D0424-S3-T01	confrontation	FINDING	1	confrontationally	bring them up confrontation ali or even
D0424-S3-T01	just right	FINDING	2	<UNKNOWN>	in you and just right just a few
D0424-S3-T01	alone	FINDING	1	along	you're otherwise so alone with it you're
D0424-S3-T01	heads	ANATOMY	1	up in	to have a heads-up and what i
D0424-S3-T01	dust	FINDING	1	death	if there are dust bunnies everywhere arthur's
D0424-S3-T01	run	FINDING	1	around	depression or anger run an issue because
D0424-S3-T01	sit	FINDING	1	it	we have to sit is beating your
D0424-S3-T01	3 4	FINDING	2	three four five	don't know what 3 4 5 days there
D0424-S3-T01	red	FINDING	1	read	percentage she's actually red i mean she
D0424-S3-T01	protecting	DRUG	1	<DELETED>	happening or she's protecting projecting onto her
D0424-S3-T01	problem	PROCEDURE	1	problems he	connected to the problem she has a
D0424-S3-T01	thing things	SYMPTOM	2	<UNKNOWN>	there and the thing things that are a
D0424-S3-T02	discipline	PROCEDURE	1	disciplined	practice of a discipline workout routine followed
D0424-S3-T02	5 minutes	PROCEDURE	2	five	we have about 5 minutes one thing i'm
D0424-S3-T02	contacts	PROCEDURE	1	context	of given the contacts and given what
D0424-S3-T02	negative	LAB_RESULT	1	of	reading it for negative deep inside about
D0424-S3-T02	worried	FINDING	1	an amount	check from them worried about that seems
D0424-S3-T02	illness	FINDING	1	illustrious	seeds for an illness lustrous and successful
D0424-S3-T02	weight	SYMPTOM	1	way	really has a weight of an encompassing
D0424-S3-T02	likely	FINDING	1	childlike glee	brings a child likely to the simplest
D0424-S3-T02	strep	CONDITION	1	onto her	car seat like strep miadora hip and
D0424-S3-T02	hand	FINDING	1	<DELETED>	tune before i hand did you practice
D0424-S3-T02	diet	PROCEDURE	1	dyad	nature of our diet was when i
D0424-S3-T02	pole	ANATOMY	1	pull	similar kind of pole or sense of
D0424-S3-T02	talked	CONDITION	1	<DELETED>	they could have talked on the phone
D0424-S3-T03	depression mental	CONDITION	2	<UNKNOWN>	do you categorize depression a mental illness and like
D0424-S3-T03	comfortable	FINDING	1	uncomfortable	been much more comfortable than it was
D0424-S3-T03	don't know	FINDING	2	<DELETED>	i don't i don't know i don't really
D0424-S3-T03	worried	FINDING	1	worry	bind where i worried that if i
D0424-S3-T03	worry	FINDING	1	<DELETED>	about i just worry about being wrong
D0424-S3-T03	talked	CONDITION	1	talk	go and we talked for a long
D0424-S3-T04	weight	SYMPTOM	1	way	also in a weight be very powerful
D0424-S3-T04	turned	FINDING	1	started	it through it turned out pretty hard
D0424-S3-T04	sleep	DRUG	1	<DELETED>	a pain to sleep but it was
D0424-S3-T04	wind	SYMPTOM	1	worn	be more like wind down or be
D0424-S3-T04	easy	FINDING	1	ect	you had an easy tea and then
D0424-S3-T04	turn	FINDING	1	and	went in today turn around mike was
D0424-S3-T04	aha	CONDITION	1	uh-huh	what you want aha because this mostly
D0424-S3-T04	tea	ANATOMY	1	<DELETED>	had an easy tea and then you
D0425-S1-T01	release	PROCEDURE	1	relief	is in the release you can feel
D0425-S1-T01	agree	FINDING	1	agreed	was me i agree with a lot
D0425-S1-T01	released	PROCEDURE	1	relief	here and feeling released yes yeah again
D0425-S1-T02	don't know	FINDING	2	<UNKNOWN>	him but i don't know how much of
D0425-S1-T02	release	PROCEDURE	1	and it's a relief	get it to release honestly and i
D0425-S1-T02	worried	FINDING	1	worry	yeah yeah i worried that i'll need
D0425-S1-T02	active	DRUG	1	of	an in an active heart of deceit
D0425-S1-T02	dirt	ANATOMY	1	<DELETED>	here or i'm dirt hindering or whatever
D0425-S1-T02	tea	ANATOMY	1	should he	say that northshore tea but that's not
D0425-S1-T03	worried	FINDING	1	sort of at	yeah i'm so worried about the point
D0425-S1-T03	exam	PROCEDURE	1	exams	take like state exam and it doesn't
D0425-S1-T03	mint	DRUG	1	<DELETED>	being were the mint than usual and
D0425-S1-T03	romantic	FINDING	1	periods of	for like her romantic the time are
D0425-S2-T01	adverse event	CONDITION	2	a manic burst	like i'm an adverse event not manic it's
D0425-S2-T01	analysis	PROCEDURE	1	psychoanalysis	know intro to psycho-analysis you know methods
D0425-S2-T01	weight	SYMPTOM	1	wait	years that like weight was it that
D0425-S2-T01	nickel	PROCEDURE	1	<DELETED>	just a red nickel rhyming thing but
D0425-S2-T01	nelson	CONDITION	1	up of	about a free nelson something right right
D0425-S2-T01	catch	SYMPTOM	1	up	like i'm playing catch-up with the with
D0425-S2-T01	catch	SYMPTOM	1	up	now i'm playing catch-up except now it
D0425-S2-T01	catch	SYMPTOM	1	ketchup	feels really healthy catch up you know
D0425-S2-T01	manic	CONDITION	1	<DELETED>	as barry semi manic i don't know
D0425-S2-T01	pass	FINDING	1	path that i've	along into some pass it i'm only
D0425-S2-T01	rice	DRUG	1	<DELETED>	to do sitting rice every way wise
D0425-S2-T01	hole	FINDING	1	and a little	then in the hole yeah yeah no
D0425-S2-T01	back	ANATOMY	1	that	all day and back kind of like
D0425-S2-T01	site	ANATOMY	1	psyched	yeah no i'm site but we're more
D0425-S2-T01	base	ANATOMY	1	bass	usually generally one base melody in the
D0425-S2-T01	semi	CONDITION	1	this very semi-manic	just as barry semi manic i don't
D0425-S2-T01	semi	CONDITION	1	semi-funny	some kind of semi funny i guess
D0425-S2-T01	top	PROCEDURE	1	pent up	i've been pain top you know exerting
D0425-S2-T01	red	FINDING	1	rhythmical	it's just a red nickel rhyming thing
D0425-S2-T01	lcd	CONDITION	1	ocd	the and that lcd part being ssa
D0425-S2-T01	ssa	CONDITION	1	same	lcd part being ssa melody but it's
D0425-S2-T01	shh	DRUG	1	shit	can just say shh and people don't
D0425-S2-T01	sitting	FINDING	1	dating-wise	stuff to do sitting rice every way
D0425-S2-T01	neither	FINDING	1	nita	i don't know neither mean i'm smart
D0425-S2-T01	durant	DRUG	1	muttering it	i might orma durant yeah i just
D0425-S2-T02	klonopin	DRUG	1	quanopin	gotten any new klonopin and i refuse
D0425-S2-T02	klonopin	DRUG	1	quanopin	done without the klonopin all right i
D0425-S2-T02	prepared	FINDING	1	<DELETED>	am i am prepared because of her
D0425-S2-T02	suicide	CONDITION	1	still affected	to work with suicide by the depression
D0425-S2-T02	bright	FINDING	1	right	at closing but bright apparently not i
D0425-S2-T02	shell	ANATOMY	1	sale	over over the shell price i don't
D0425-S2-T02	write	FINDING	1	all right	i say i'll write lucille i'm going
D0425-S2-T02	wings	ANATOMY	1	swings	he still likes wings he still wants
D0425-S2-T02	bath	PROCEDURE	1	bat	get him a bath and a bunch
D0425-S2-T02	blow	DRUG	1	blow-up	have the big blow up oh i
D0425-S2-T02	cvs	FINDING	1	<DELETED>	sea to the cvs to pick up
D0425-S2-T02	ice	DRUG	1	a nice	on kayak and ice website i know
D0425-S2-T02	service	PROCEDURE	1	two surveys	about 300 to service i didn't pay
D0425-S2-T02	service	PROCEDURE	1	survey	for the survey service yeah plot plan
D0425-S2-T03	cell therapy	DRUG	2	self-therapy	sometimes but sometimes cell therapy helps and i
D0425-S2-T03	don't know	FINDING	2	<UNKNOWN>	do but i don't know if that makes
D0425-S2-T03	mixed race	FINDING	2	mixed-race	concept of having mixed race kids i see
D0425-S2-T03	attitude	PROCEDURE	1	your	or intrusive or attitude out of your
D0425-S2-T03	yelling	SYMPTOM	1	meowing	i'm sorry you're yelling but i can't
D0425-S2-T03	bright	FINDING	1	right	and having children bright but like i
D0425-S2-T03	field	PROCEDURE	1	failed	like i know field marriages but what
D0425-S2-T03	mixed	FINDING	1	race	they're trashing a mixed-race person the symbolic
D0425-S2-T03	pot	CONDITION	1	thought	start like a pot and then finish
D0425-S2-T03	instead	DRUG	1	set	like you know instead of like things
D0425-S2-T04	intermediate	LAB_RESULT	1	immediate	start of an intermediate sort of way
D0425-S2-T04	right hand	ANATOMY	2	right-hand	only see the right hand side i said
D0425-S2-T04	compact	FINDING	1	<DELETED>	and i want compact companionship and i
D0425-S2-T04	shocked	CONDITION	1	struck	strict i was shocked when you said
D0425-S2-T04	shame	FINDING	1	shamed	that you were shame and worried about
D0425-S2-T04	park	CONDITION	1	we were	and then we park you're looking for
D0425-S2-T04	pig	PROCEDURE	1	paid	crowd of the pig musicians in one
D0425-S2-T04	nba	DRUG	1	envy	some kind of nba going on where
D0425-S2-T04	far	PROCEDURE	1	sort of	know i can't far to figure out
D0425-S2-T04	and part	ANATOMY	2	in	frustrated in part and part james is frustrated
D0425-S2-T04	talked	CONDITION	1	talk	clear when we talked about it that
D0425-S3-T01	family background	FINDING	2	elite backgrounds	like they come family background so you know
D0425-S3-T01	possibly	FINDING	1	probably	that i could possibly find a cheaper
D0425-S3-T01	stepping	FINDING	1	accepting	a result i'm stepping someone else's priorities
D0425-S3-T01	ashamed	FINDING	1	know	would be very ashamed like them professor
D0425-S3-T01	purpose	DRUG	1	the on-purpose part is about	think that on purpose port isabel to
D0425-S3-T01	issue	FINDING	1	you know thing	brother had organized issue no thanks for
D0425-S3-T01	spell	SYMPTOM	1	feel	and how to spell and you know
D0425-S3-T01	date	DRUG	1	day that sort of thing	on with your date that's what i
D0425-S3-T01	scan	PROCEDURE	1	had scanned	some director kaweah scan from a book
D0425-S3-T01	foot	FINDING	1	not	the pedal your foot on the brake
D0425-S3-T01	turn	FINDING	1	<DELETED>	then it'll turn turn out that i
D0425-S3-T01	run	FINDING	1	oh no	you're referring to run am i mean
D0425-S3-T01	cat	PROCEDURE	1	<DELETED>	saying like a cat like his priorities
D0425-S3-T01	responses	FINDING	1	is	shady about the responses like you no
D0425-S3-T01	wearing	FINDING	1	worrying	priorities are not wearing too much and
D0425-S3-T01	service	PROCEDURE	1	surface	comes to the service because of the
D0425-S3-T01	locking	CONDITION	1	lacking	and find them locking obviously so i
D0425-S3-T02	depressing	CONDITION	1	they're depressed and means they're	come to their depressing memes there in
D0425-S3-T02	don't know	FINDING	2	<UNKNOWN>	am very i don't know why you're gone
D0425-S3-T02	cremation	FINDING	1	<DELETED>	i have a cremation you know you're
D0425-S3-T02	feel bad	SYMPTOM	2	<UNKNOWN>	you have this feel bad or wonder whether
D0425-S3-T02	not sure	FINDING	2	very	choice no i'm not sure that the choice
D0425-S3-T02	contacts	PROCEDURE	1	context	will result in contacts but not in
D0425-S3-T02	write	FINDING	1	right	cereal as well write something like that
D0425-S3-T02	speak	FINDING	1	speaks to	your current experience speak so many americans
D0425-S3-T02	times	CONDITION	1	free time	given them three times yeah so they're
D0425-S3-T02	runs	FINDING	1	wronged	in your head runs you but actually
D0425-S3-T02	runs	FINDING	1	wronged	you but actually runs you if they
D0425-S3-T02	eye	CONDITION	1	head and	things in my eye on all these
D0425-S3-T02	kid	CONDITION	1	cape	you to the kid next time and
D0425-S3-T02	immigrants	FINDING	1	immigrants' lives	also writing about immigrants live and you
D0425-S3-T02	and part	ANATOMY	2	in	anxious those questions and part come out of
D0425-S3-T02	changed	PROCEDURE	1	change do	a trajectory of changed the most people
D0425-S3-T02	changed	PROCEDURE	1	change their	want to be changed his thoughts and
D0425-S3-T02	changed	PROCEDURE	1	change	about my personal changed her about my
D0425-S3-T02	changed	PROCEDURE	1	change	about my address changed and i don't
D0425-S3-T02	talked	CONDITION	1	talk	what did we talked about last time
