file_id	position	type	parakeet_word	medasr_word
RES0072	985	sub	conditions like	condition such
RES0072	1109	ins		at
RES0072	1170	ins		asked you uh any anything that i may have missistered anything one is on me no that is everything that that over the last couple of days okay so uh yeah there is uh it it seems that uh patientname from your age and some of your symptoms uh uh we will definitely do a testing for u uh strep throat uh and it seems that you meet uh that criteria and we also
RES0072	1174	ins		are having uh other symptoms as well uh just to do a covid test uh just in case and uh it has just been happening for one day it does not seem that you will take your temperature as well uh and uh we we might give you some antibiotics as well uh to treat you and relieve some of those symptoms sa h just u hangtype we will get the swab done for you for the covid test as well as strep throat and then we will go from there gre thank you unintelligible take carere patient
RES0073	430	sub	and	add
RES0073	718	sub	energy's	energy
RES0073	882	sub	not	nothing
RES0073	1047	ins		no sick
RES0073	1063	ins		sta
RES0073	1100	sub	right now with the	rightpendemic say unintelligible that
RES0073	1356	sub	there all	therel unintelligible
RES0074	55	ins		body
RES0074	652	sub	crester	crestor
RES0074	663	sub	uh uh	uhuh ramipril
RES0074	776	sub	we live	living uh
RES0074	816	ins		distant
RES0074	888	sub	kind of	cut it
RES0074	931	ins		five
RES0074	1090	sub	okay and so he hasn't	uh okayu sheah has not
RES0075	478	sub	yeah	unintelligible
RES0075	507	sub	heart's	heart
RES0075	626	sub	at	else
RES0075	788	sub	just with	u one
RES0075	807	ins		and uh have you had sexually transmitted infection before
RES0075	879	sub	are	run
RES0076	337	sub	really into	related to
RES0076	411	ins		any nausea or vomiting
RES0076	448	sub	two	three
RES0076	745	sub	or any	runny nose
RES0076	1291	ins		inform
RES0076	1422	ins		uh if if you still produc like the bloody sputum yah that has been coming up uh daily still okay so if if uh if you think you can produce that we we can even take a sample of that as well and see if there is anysence the one thing that we
RES0076	1423	ins		concerned about uh with some of your symptoms and a long history of uh smoking as well as lung cancer s yeah we we will do a chest x-ray get some cytology done as well and then uh once we have thath in the future we may need to maybe do a biopsy but right now we will do few of the first things that i mentioned and then go from there thats good thank
RES0077	116	ins		cough
RES0077	403	sub	calves	calf
RES0077	489	sub	conditions no i haven't okay okay	cond ations have it ka uh
RES0077	609	sub	haven't	not
RES0077	701	ins		uh a runny
RES0077	701	sub	uranium	nose
RES0077	978	sub	at all	little u
RES0077	1114	sub	changed at	change uh
RES0077	1237	sub	not that	no nothing
RES0077	1258	sub	springtime i'll get an	springt get itchy and
RES0077	1371	sub	similarity	sim
RES0077	1503	sub	self-isolate	isolate
RES0077	1548	sub	and self-isolate	himself isolate
RES0077	1596	sub	you're welcome take sure	come to re sign
RES0078	32	sub	okay gotten any	has mab go
RES0078	81	sub	really i mean	reallyan little uh
RES0078	665	ins		throat
RES0078	723	sub	cobd	copd
RES0078	730	sub	conditions high	condition her
RES0079	109	sub	okay and	bathing ation
RES0079	114	sub	started	run
RES0079	760	ins		it is possible that
RES0080	544	sub	have you had any	we loss in the
RES0080	768	sub	okay	alone
RES0080	905	sub	just have those delivery guys come in and bring basketball groceries	will order uh a chest x-ray uhm some blood gases uhm
RES0080	926	sub	you smoke	sputum culture
RES0080	939	sub	how long have you smoked for let's see about 45 years okay have you thought about quitting yeah	uhm possibly start uh uh antibiotics but uh depending on the severity uh we may not not need
RES0080	967	sub	i don't think i can quit it's not going to happen i can't live without my cigarettes okay the door is always open and certainly something we	yet uh uh but we will and then will also uh use some uh inhalers as well as uh inhaled steroids to help uh with the inflammation
RES0081	504	sub	smokes or	joint expsure
RES0081	650	sub	inhalers	irritability
RES0081	995	sub	trying to do some homeschooling i'm a homemaker so	will uhm uh check his his vital signs and
RES0081	1006	sub	have enough time to	a physical exam uhm
RES0081	1015	sub	his older brother and yeah okay has anybody in the home been	uh it does sound like it could be uh an thma exacerbation
RES0081	1083	sub	okay and are there any pets in the home nope any carpets or	uh but also using uh ventolin as well uh and we will assess
RES0081	1104	sub	windows no no we've got all	need for uh potential uh antibiotics
RES0081	1124	sub	does anybody smoke in the home	also steroid if if necessary uh
RES0081	1186	sub	family no or how	wheezing is getting worse
RES0081	1259	sub	and he can	some uh oxygen
RES0081	1267	sub	he's just he's feeling awful for sure yeah we'll check his	possibly uh uh some other therapies thank you with that c
RES0082	264	sub	couple more questions just to see	bacterial infection or there is something
RES0082	636	sub	younger brother all right and are	physical exam andn unintelligible y unintelligible
RES0083	550	sub	sleeping	sleep
RES0083	928	ins		tylenol
RES0083	932	sub	thylanol	tylenol
RES0083	942	sub	thyl	tylenol
RES0083	986	sub	okay	unintelligible
RES0084	285	sub	does the	unintelligible i
RES0084	788	sub	your heart's	heart is
RES0084	1031	sub	all your immunizations	your immunization uh
RES0084	1061	sub	conditions yeah	condition yah
RES0084	1109	sub	cancers	cancer
RES0084	1135	sub	okay how much	ookay and unintelligible
RES0084	1402	sub	swabs	swab
RES0084	1463	sub	deficits	deficit
RES0085	65	ins		i
RES0085	255	sub	like	leg
RES0085	707	ins		in some distress and we willke-
RES0085	707	sub	just really scaring us so i was just wondering if you know what	we will keep him hydrated and give him some oxygen uh and if
RES0085	721	sub	could be yeah so the grunting is worrisome he could have anything from	pneumonia uhm we will prescribe him some antibiotic had thatsound ye andally need
RES0085	782	sub	could keep	swab on
RES0085	785	sub	here at the hospital because he is	as well because his uh symptoms are
RES0086	259	sub	when did	unintelligible uh
RES0086	536	ins		heart
RES0086	668	sub	changes okay	changesu stuffy
RES0086	701	sub	you're laying	are laing
RES0086	972	sub	m1	lung
RES0086	1237	sub	so	unintelligible
RES0086	1322	sub	that's	best
RES0086	1370	ins		we will give you a long acting uho as well as an inhaled corticosteroid uh so actually you know what we will give you an inhaled corticosteroid and a shortacting beta agonist because you can't use both theuh both the steroid and the lung uh so we we will do we will we will start with the we will start with those two we will start with the short acting as well as inhaled corticosteroid uh and if we find that your asthma is just based on like uh exertion or like something called athletic asthma we
RES0086	1372	ins		try something callchromoin instead uh but we will discuss that more right now our priority is to get your symptoms under control so we will start with the short acting as well as the inhaled corticosteroid how is that sound unintelligible you and no problem
RES0087	168	sub	the flashlight	fsh light
RES0087	359	sub	okay	noh
RES0087	750	sub	any	infection
RES0087	832	sub	conditions or	condition to
RES0087	835	ins		condition
RES0087	1165	ins		his tympanic membrane has not perforated or
RES0087	1167	ins		pus in there we will prescribe him like 10 days of antibiotics we can give him either uh amoxicillin or if he has bad reactions to penicillin we can give him uh cefuroxime and then if uh ech it does not seem to have any systemic symptoms if he has systemic symptoms like fever which we will check for today uh and if he is like been really ill uh and he has like a middle ear effusion or bulging tympanic membrane again we will give him antibiotics for 10 days but if his tympanic membrane just bulging a little bit or if he has some middle ear effusion but no systemic symptoms like uh no fevers uh and and he seems to be fine otherwise w will reassess him in 2 to 48 hours to see if he is better and if he is not again we will prescribe him antibiotics had that sound that good thank you okayh no
RES0088	454	sub	wheeeezing	wheezing
RES0088	655	ins		unintelligible she
RES0088	1312	ins		conc great than you uh w uh and yeah we will just take and do a full examination and then go from
RES0089	285	sub	had	add
RES0089	526	sub	that	act
RES0089	538	sub	traveled	travel
RES0089	618	sub	it lasts	unintelligible uh
RES0089	625	sub	i kind	feel short
RES0089	1008	ins		spironolactone
RES0089	1064	sub	like the	uhunintelligible unintelligible
RES0089	1130	ins		spironolactone
RES0089	1583	sub	ventilin	ventolin
RES0089	1678	ins		exacerbation as well so we needtach some of that swelling uh goes down if we need to adjust her medications while you are here so yeah lets just uho i will get back to we will do some of those testing and then see where to go from there is that okay yakay than come
RES0090	121	ins		little
RES0090	203	sub	in my family	i found me
RES0090	254	sub	so there	sounell unintelligible
RES0090	337	ins		that nothing
RES0090	625	sub	anyone	one
RES0090	702	sub	some	vitamin
RES0090	1027	sub	any questions	inc estions
RES0091	91	sub	when did it	uh wanted to
RES0091	430	sub	an apartment a house i live in an	the past any recreational drugs like marijuana nook
RES0091	442	sub	live with anyone no just by	drink alcoholtlas ofin unintelligible kay uh
RES0091	585	sub	smoke cigarettes at all	are hydrating well uhm
RES0091	592	sub	smoked in the past no	can get some over-the-counter medications
RES0091	631	sub	questions i have right now do you have any	uh uh symptoms that for covid as well in
RES0092	99	sub	no	worried
RES0092	243	sub	this	infection
RES0092	274	sub	having a	inflammation of
RES0092	302	sub	day that it's worse or better anything	aira uh we can get a cough
RES0092	481	sub	any um you don't have	those symptoms come back again
RES0092	528	sub	few um roommates um i'm	fever u h we can
RES0092	548	sub	had um any contact with anyone who is	can definitely we can do something more about
RES0093	609	sub	uh a	my stomach
RES0093	747	sub	talk	pantoprazole
RES0093	1348	sub	mail	male
RES0093	1351	ins		heart
RES0093	1441	ins		neumoniaviral infection in your chest u will getch x done w have some labs done as well andticam
RES0095	335	ins		heart
RES0095	376	ins		eye
RES0095	657	sub	aspirate invaded	aspirin beta
RES0095	846	ins		ment
RES0095	914	sub	oh she	unintelligible soettes'oly
RES0095	1282	ins		so some of the shortness of breath it could be coming from fluid uh that has accumulated in your lungs and so uh uh w a oh another type of water pill now of furosemide uh to try and uh help get get rid of some of that fluids so will help with the breathing uh and in the meantime we will wait for the investigations to come back
RES0096	380	sub	from previously	uh des
RES0096	708	ins		they haven't helped okay uh and
RES0097	498	sub	heart's racing no okay	heart racingka and uh
RES0097	550	sub	how about any	unintelligible any uh
RES0097	1147	sub	him about his	andually the hospitalization
RES0097	1238	ins		uh antibiotic uh in this case uh but uh we will go through do a physical exam check some vitals uh and uh and go from
RES0098	31	ins		uh at
RES0098	81	sub	so yeah that's	sta that has
RES0098	622	sub	pendulin	ventolin
RES0098	734	ins		do have allergies in the spring uh i
RES0098	758	sub	ventilin	ventolin
RES0098	930	sub	just to backtrack	justu back track
RES0098	1014	ins		ventolin
RES0098	1200	ins		has uh the eczema that i have and my mom uh was also diagnosed with asthma when she was a child but she has been completely fine since then okay uh that's good that that if she has been okay uh is anybody in the family have any heart or or lung conditions or any cancers that run in the family uh my grandfather died of lung cancer but he was just uh smoked all throughout his life okay uh alright so uh that was all of the the questions that i wanted to ask uh today so the next part uh we will go on to do a a physical exam but did you have anything else that maybe i forgot to ask about today uh no i i i i think i know what this was caused by but yeah do sees you w i am sorrya will will trial some uh uh more puffers than see uh what what we could do concertainly it is sounding like uh an asthm- exacerbation and so uh definitely let let somebody know if uh your your uh breathing is getting more difficult yah that
RES0099	659	sub	gluted	glu
RES0099	715	ins		tylenol
RES0099	941	sub	any	body
RES0099	1257	ins		i i
RES0100	0	sub	um yes	unintelligible uh
RES0100	136	sub	say	sta
RES0100	369	sub	all right	headaches noalr
RES0100	503	sub	heart's	heart
RES0100	861	ins		i
RES0100	972	sub	no	joint
RES0100	1658	sub	mono-spot	monospot
RES0101	565	ins		your heart
RES0101	579	ins		like posture
RES0101	790	ins		blood
RES0101	791	sub	i'm taking a medication called ramapril	medication call uh ramipril uh ramipril
RES0101	803	sub	a	metformin
RES0101	1044	ins		knee
RES0101	1075	sub	twenties	20s
RES0101	1077	sub	thirties	30s
RES0101	1142	ins		uh no nothing im okay have you heard of anybody in the family having uh you said you have not had had this before but anybody in the family having a deep vein thrombosis or or pe not that no not really okay uh so uh that was everything that i wanted to uh ask about on history today we will do a physical exam will i listen to your chest to have a look at your leg uh we will also order uh some imaging studies if this ct uh pa it is called uh uh but be- before we go ahead with that was there anything else that that you want to add know i think that that is okay so we will get the uh lab work started as well as the imaging for ored it we will look for to see if there is any uh pulmonary embolism present because with the uh surgery last week and being immobilized for a period of time it is a risk factor for it and uh leg swelling with u coughing up blood can be symptoms of this so we will want to make sure uh to to to investigate for for pulmonary embolism kay thank you so much thank
RES0102	62	sub	has	sta
RES0102	407	sub	weren't	not
RES0102	452	ins		cough
RES0102	456	sub	popping	coughing
RES0102	701	sub	see and do	am sitting downkayving
RES0102	949	ins		sleep
RES0102	1192	sub	ramapril	ramipril
RES0102	1207	ins		uh escitalopram
RES0102	1302	sub	shelter	shoulder
RES0102	1541	sub	weights	weight
RES0103	877	ins		questions or concerns else right nowah based on her symptomsh she does seem to have some just cold-like symptoms viral symptoms uh and it it has been
RES0103	879	ins		said three or four days in total right yeah yeah yeah and so most likely it is just caused by uh viral infection like comm and cold perhaps uh she does not
RES0103	881	ins		uh worrying signs of any
RES0103	890	ins		and no signs of like a bacterial infection that i be concerned about that i would give antibiotics for right now uh
RES0103	890	sub	yeah based on	but definitely if
RES0103	895	ins		get worse at home uh and if
RES0103	896	ins		starts having any kind of shortness of breath increased coughing with producing uh uh more yellow or green material and if she gets more feverish so we will also do a physical exam and take her temperature today
RES0104	30	ins		uh uh rust
RES0104	30	sub	rust-colored	colored
RES0104	73	sub	a shorted	short of
RES0104	654	sub	vitals signed	vital signs
RES0104	1322	ins		uh unintelligible
RES0104	1344	ins		your vitals as well however yeah so after that uh since you are having some symptoms uh of what might be a pneumonia uh it can be a bacterial infection and viral infection we will have to get some blood work done uh as well as a chest x-ray uhm and right now with the pandemic going on uh we will also do a covid swab test for you as well just in case do that sound goodyah thatuh make that thank you ur and if if you while you are here if your shortness of breath gets any worse at
RES0105	20	sub	sure	sore
RES0105	139	sub	breath and	bre been
RES0105	220	sub	yeah	fever
RES0105	404	ins		copd
RES0105	481	sub	spariva	spiriva
RES0105	908	ins		ok uhm any kind of confusion uh or
RES0105	1447	ins		su you don't miss any kind of infection uh you are pneumo- like you can be having another copd exacerbation uhm but you also want to make
RES0105	1448	ins		you don't have like pneumonia or anything like that so uh we might have to do a chest x-ray as well but uh for now i say just tot we will get all your vitals done and then u go on from there good yah that's is good thank you alright and if you feel at all you are very short of breath uh uh we can give you uh some uh ventolin here as well and that uh if you need like we can give you like systemic coor- uh steroids as well uh to help some of your symptoms but yeah uh let's lets do some of the physical examinations first okay thats sounds good thank you uh p by
RES0106	122	sub	coughed	cough
RES0106	129	sub	hurts	hurt
RES0106	183	sub	the middle of my	uh okay unintelligible go
RES0106	552	sub	conditions no i	condition uh hospitalization
RES0106	1208	sub	treatments	treatment
RES0107	901	sub	i was going	some else uh
RES0107	953	sub	gunny	runny
RES0107	1321	sub	had for you	have unintelligible do
RES0107	1383	ins		uh rhinitis allergic rhinitis is caused by allergies to certain things so uhm we can get him allergy tested uhm and that will give us a better understanding of like what his triggers are and the way to treat that is to avoid those triggers those allergens uhm and if his symptoms are persistent uhm we will prescribe him also like an intranasal corticosteroid uh and there like other are like second line treatments as well like antihistamines and leukotrio like leukotriin receptor antagonist but those are only second line w will will see how he does with the inhaled corticosteroids at first how that soundunin okay great thank you
RES0108	31	sub	you mentioned	definitely do
RES0108	433	sub	are	ramipril
RES0108	493	sub	i have to take two bills instead of	ramipril is a type of ace inhibitor and
RES0108	532	sub	immunizations uh yeah i	medications and if your
RES0108	598	sub	yeah on the weekends	blood pressure medication for
RES0108	606	sub	drink and how	instead of ramipril
RES0108	627	sub	um have you been in contact	see if your coughing stops how
RES0109	182	sub	experienced something like	diagnosed with depression
RES0109	212	sub	shortness of breath um no no i don't think	medication uh im i'm on prozac prozac okay and
RES0109	286	sub	i	sta
RES0109	359	sub	guess it's not too bad yeah okay and how about like	went to w crossjopping andingn that uh have't travel to anywhere
RES0109	526	sub	year ago okay good good any	fever take like tylenol uh if
RES0109	560	sub	smoke no any other recreational	can take again an advil
RES0109	584	sub	is that for like	if your symptoms worsen
RES0110	112	sub	it's not	in muscle
RES0110	230	sub	is it	if dry
RES0110	235	sub	a	wet
RES0110	729	ins		do deep
RES0110	1188	sub	what about things	unintelligible are tksm
RES0110	1454	sub	isolated room	isol yourovid
RES0111	346	ins		immunization
RES0111	406	sub	past a	back to
RES0111	485	sub	um are	that swollen
RES0111	495	sub	do you	pretty swollen
RES0111	506	sub	my two	red given
RES0111	566	sub	smoke no	haveh inflammation
RES0111	626	sub	mood been okay okay okay	symptoms are somewhat overlapping with
RES0111	676	sub	mask yeah we do except sometimes i guess like	rapid strep test here as well uh just ruleig
RES0111	716	sub	know who travels okay do you feel like you've	to quarantine for the next 14 days uh until
RES0111	785	sub	family no i	management based on
RES0111	802	sub	questions i had	strep test result
RES0112	95	sub	great	cte
RES0112	241	sub	um how are you	been ha any dia
RES0112	540	sub	height	mouth
RES0113	45	sub	yeah	unintelligible
RES0113	224	sub	just on the front part	you had a fever cough
RES0113	316	sub	seven oh okay and then	headache that has gotten worse
RES0113	330	sub	uh it's just	and your headache
RES0113	452	sub	the night	an infection
RES0113	455	sub	no it hasn't opened yet okay um	including uh with covid being one of
RES0113	674	sub	traveled anywhere nope not recently	to quarantine for the for
RES0113	726	sub	gone out	can at
RES0113	830	sub	edibles of	any stiffness
RES0113	834	sub	it no any	your neck or
RES0113	892	sub	headache's pretty bad a	neck unintelligible al andquestion
RES0114	114	sub	up like this white	w materi andant come
RES0114	212	sub	changed	change
RES0114	664	sub	no i	nuse vomit
RES0114	740	ins		back
RES0114	744	sub	ask you	asked ill
RES0114	1025	sub	immunizations yep okay you're	immizations uh rat butu
RES0114	1086	ins		condition
RES0114	1139	sub	quit	one
RES0114	1162	sub	whole pack every day i would say for at	copd exacerbation but because your symptoms overlapped with those
RES0114	1255	sub	condo no it's pretty	correct step so far
RES0114	1332	sub	did you have any questions for me yeah i was just wondering what you think	some inhaled corticosteroids u and we will also check your oxygen saturation to make sure
RES0116	44	sub	kind	com
RES0116	858	ins		com
RES0116	886	sub	vachinal	vaginal
RES0116	1063	sub	live	lives
RES0116	1288	ins		otitis
RES0116	1348	sub	tintanic	tympanic
RES0116	1376	sub	tintonic	tympanic
RES0116	1428	sub	tintanic	tympanic
RES0116	1453	ins		prescribe him
RES0116	1462	sub	moxicillin and	amoxicillin u
RES0117	191	sub	earrings	hearing
RES0117	507	sub	drink alcohol no no not at all okay where do	on it is called the rightpe medications that we keep
RES0117	518	sub	live right now i just live in	on for two months men we continue
RES0117	632	sub	philippines before i used to go to india	isolation going and we will get you on
RES0117	649	sub	philippines okay	correct treatment
RES0118	875	sub	self-isolate	isol
RES0119	98	sub	weezing	wheezing
RES0119	540	sub	at all no	atth mpom fever
RES0119	577	sub	no	change
RES0119	1061	sub	don't	unintelligible
RES0119	1190	ins		under and if she has uh asthma or not and then we can try her on it called her short-acting beta a auntelligible and usually when she gets these sorpes of symptoms she can use the puffper to help her uh and if it uh helps her then it is most likely that she does have asthma and she will need uh the puffer and then she might also need another puffper which is an inhaled corticosteroid uh for the future to decrease uh the likelihood that this asthma gets worse in the future ointigible will t
RES0120	121	sub	any kind	unintelligible hopit
RES0120	517	sub	laying down	laing downka
RES0120	543	sub	at	allay
RES0120	674	sub	of	change
RES0120	879	sub	rimapro	ramipril
RES0120	886	sub	resubastatin	simvastatin
RES0120	915	sub	immobilized at all	immobilize it uh
RES0120	935	sub	cholectomy	cholecystectomy
RES0120	980	sub	what's your	what unintelligible
RES0120	1007	ins		upped about 20 years back i smoked for 25 years i smoked about a pack a day uhm ns or questions covid so right now
RES0120	1007	sub	yeah he's he's been okay okay that's good any kind	it is definitely something that is on everyone's mind some
RES0120	1051	ins		need to make sure nothing else
RES0120	1059	ins		can potentially have uh pneumonia
RES0120	1098	sub	do you drink alcohol	if it turns out
RES0120	1113	ins		see if you need to stay in the hospital for longer if you need uh any antibiotics within the hospital or you can take them
RES0120	1113	sub	there okay and	at home so
RES0120	1117	sub	so those were kind of	full physical examination and do
RES0120	1123	sub	the questions i had today do you have any concerns or questions	tests and then go from there okay's thank you a unintelligible a
RES0121	382	sub	tire	tired
RES0121	549	sub	as a barista	unintelligible ka environmentme
RES0121	780	sub	24 hours	4 isol
RES0122	65	sub	better or worse or	betun pret expt unintelligible
RES0122	385	sub	province no okay and do you currently work i work from home	uhstam therapy it will take time to get better uh but if
RES0122	495	sub	do you	if antibiotics
RES0122	630	sub	pain	symptoms
RES0122	710	sub	changes in your sense of smell yeah	fevers and u go from there also
RES0122	822	sub	the sinuses and	those symptoms uh
RES0123	974	sub	she's not	far h
RES0123	1237	sub	past okay okay	swab is back
RES0123	1274	sub	10 and then you've also developed	how to self isolate night which
RES0123	1421	sub	also	run
RES0123	1435	sub	or	labs
RES0124	25	ins		cuffing
RES0124	982	sub	a	pollen
RES0124	1232	sub	you've had these	you cing fit
RES0124	1411	sub	month so they	monthunintellig unintelligible alk
RES0125	484	sub	how is she	otherwise dical condition
RES0125	675	sub	working	diagnosed
RES0125	742	sub	taste	allergies
RES0125	1408	sub	swap	swab
RES0125	1520	ins		uh often times
RES0126	134	sub	coughed	cough
RES0126	915	sub	they never	ly history
RES0126	1040	sub	kind	lung
RES0126	1154	sub	then what's	dur uh
RES0126	1542	ins		ventolin
RES0126	1552	ins		uh uh some ventolin
RES0127	0	sub	what brings you in here	fe chills so cental cond
RES0127	231	sub	so stuffy and sometimes	completely confidential uhm unless
RES0127	295	sub	every morning um it's	marijuana about smoking no
RES0127	397	sub	besides that have you been having	as well assideintellig your home environment
RES0127	695	sub	recent exposures to	those uh allergen
RES0127	707	sub	well yeah i was kind of vacuuming	are potentially causing uh your symptoms uhm
RES0127	818	sub	been like eight years old eight or	something called likeer allergic rhinitis and uhm
RES0127	925	sub	yeah i	cause allergy
RES0127	975	sub	doctor okay okay and currently right now do you work at	meantime definitely uh like any antihistamine medications u would help with
RES0127	1027	sub	live with i live with	are also having uh congestion
RES0127	1036	sub	my younger	sneezing just
RES0127	1082	sub	ask you a	come back uh
RES0127	1106	sub	tried alcohol no not at all no have you	should it just isolate as much as he can
RES0127	1179	sub	questions that i have for	result they will give me
RES0128	59	sub	is it more like	critin sort of allergy
RES0128	357	sub	how about changing	have change in
RES0128	734	sub	took out	unintelligible cart
RES0128	753	ins		okayk and uhu what is onu as well uh whatnew prescription for unintelligible yh so uhm we are going to say he has never been diagnosed before we
RES0128	763	ins		we can do we can start by doing a pulmonary function test for him uh to
RES0128	766	ins		lung activity is like uhm so we will start
RES0128	769	ins		we will also because we are saying he is short of breath uh we will take
RES0128	770	ins		oxygen saturation as well uh
RES0128	784	ins		if it turns out he
RES0128	785	ins		asthma which in this
RES0128	837	sub	i had for you today did you have any questions of your own for me yeah i was just wondering	a covid swab and he should hear back about that in 24 to 48 hours uh untellig tellig thk you
RES0129	767	sub	recently not that i can think of okay	like he has a high fever uh which
RES0129	777	sub	in like daycare no no	does i will again prescribe
RES0130	923	sub	so i just gave them a try	then if we see consolidation or anything
RES0130	978	sub	this apartment	your lungs
RES0130	989	sub	just moved out of our house just to make	will discuss options for like biopsies uh which is
RES0130	1007	sub	sure have you been	diagnosing lung cancers also
RES0130	1049	sub	all of that	your symptoms have
RES0130	1095	sub	see the	cough up
RES0130	1104	sub	i was just hoping to get this figured out yeah for sure so there are a couple things	we will start we will start from there and then if those come back negative then we will
RES0130	1128	sub	because some of	other things that
RES0131	84	sub	then	drinker
RES0131	142	sub	does it sound	uhes haveh mab
RES0131	281	sub	inkiness in	you wanted
RES0131	380	sub	bit hot um and	swab from me today
RES0131	446	sub	mention it i	should hear back
RES0131	557	sub	otherwise healthy or do you have any	should self isolate for 14 days uh
RES0131	612	sub	you use yeah	comes back negative
RES0131	700	sub	to	one
RES0131	916	sub	you live and	some supportive care
RES0131	922	sub	live with yeah so i live	know staying hydrated eating well uh
RES0132	6	sub	help	hop
RES0132	714	ins		back
RES0132	769	sub	do you smoke cigarettes no i quit two years ago okay and that's great prior to that how long did you smoke for and how much oh for	family or there anybody who who has had uh problems with her heart or or lungs uhm my mom had lung cancer when she was 50 and uh
RES0132	798	sub	40 plus years i used to smoke a pack a day okay well that's great that you quit so congratulations thank you and do you drink alcohol i drink once in	alth like diabetes hypertension and high cholesterol runs on my run on my father's side of the familyuuntible anybody have uh heart atack or stroke uh yeah so my father had
RES0132	830	ins		heart
RES0132	858	sub	went	wanted
RES0132	860	sub	the stores and stuff like that yeah maybe from there yeah	add that i i may be forgot how can myself now
RES0132	898	sub	i live in an old building so maybe but it hasn't bugged me before okay and are you working currently or retired i'm retired okay what did you do before i used to work on the assembly line for chrysler okay were there	it be important to put on some oxygen first uh just to make sure that that is stable uhm and from there we will uh get a chest x-ray uh and uh run some lab work to to try to help figure out
RES0132	945	sub	you were aware of like things that you were breathing in not that i was aware of but there were always like smoke and fumes and things like that because it was like a factory so maybe right okay that	the diagnosis better but in the meantime we will use uh some inhalers uh because it is possible that this is a copd exacerbation similar to uh last year uh and the inhalers should help open up the airways uh
RES0133	661	sub	it's great	pla for
RES0133	795	sub	days ago but she seems to be better now and her voice	in this age group what experience with other drugs or alcohol or
RES0133	873	sub	there any	inflammation of
RES0133	974	sub	ask today	come back
RES0134	39	sub	as well okay	uh fever ma
RES0134	118	sub	a	hal
RES0134	280	sub	it lasts like less	deep breath ky so
RES0134	366	sub	heart's	heart
RES0134	781	sub	no	unintelligible
RES0134	844	sub	like alandronate alandronate	likeu alendronate alendronate
RES0134	850	sub	bispossonate okay	bisphosphonate okayunintintelligible
RES0134	879	sub	oh that's great uh	uhunin cond be oside
RES0134	1058	sub	anybody	hep
RES0134	1326	sub	would you	unintelligible uhmper
RES0135	111	sub	thirty nine each	39 unintelligible ah
RES0135	433	sub	this how	shaking intellintellible
RES0135	965	sub	exposed or	expoke sore
RES0135	974	sub	no we	unintelligible uhm
RES0135	1091	ins		better it her breathing uhm so the the physical exam and the the vital signs will really will help with uh
RES0135	1093	ins		will assess her work of breathing and to see oxygen uh levels uh and uh this could be uh caused by uh a viral infection which could be something along the lines of uh like a common cold type picture and we can get inflammation of the really small airways uh and uh it can cause cough uh and fever and some of the symptoms that she is experiencing i also uh these symptoms do overlap with covid as well uh and so the important to get uh a covid swab just in case uh but uh if that is the the scenario then it will be uh supportive care with oxygen fluids and we will
RES0135	1095	ins		her breathing is o okay possibly would would mean uh steroids and uh uh an an inhaler if necessary
RES0136	0	sub	what brings you	piration pneumonia uh
RES0136	881	sub	wake up okay	admit her as
RES0136	959	sub	haven't been doing that recently for	will get those tests done andkg
RES0137	40	sub	dried	dry
RES0137	188	sub	this	definitely
RES0137	217	sub	was just a watery	is very important to
RES0137	254	sub	better but then she	your child vaccinated uh
RES0137	313	sub	go yeah she just has	uh uh there is usually
RES0137	344	sub	couple minutes	vaccination for
RES0137	638	sub	was	usually
RES0137	738	sub	live with	is vomiting
RES0137	741	sub	do	coughing
RES0137	819	sub	you have any questions	some supportive care for
RES0137	845	sub	immunizations all up to	right now but definitely
RES0138	0	sub	what brings you	uness ting uhm
RES0139	0	sub	what	examination
RES0139	43	sub	how would you describe	doing pulmonary function test
RES0139	590	sub	lawyer okay and do	dry cough can be
RES0139	793	sub	mention	resolve
RES0140	0	sub	what brings you in today i just came in i just had this sudden just this morning after i woke	len a scan of your lungs uh to see uh what is going on we will also do an ultrasound
RES0140	25	sub	breath and	your leg
RES0140	47	sub	morning you said yeah were you absolutely fine	with uh blood thinners uh and we definitely
RES0140	61	sub	any trouble	to hospitalize
RES0140	172	sub	say any flights	oxygen to help
RES0140	259	sub	i also have	on blood thinners
RES0140	378	sub	tyl dose or maybe	vital signs uh uh
RES0140	498	sub	smoke or did you	some physiotherapy here while
RES0141	243	sub	like i can't i can't concentrate on work or	i conc h giving her symptoms uh we would
RES0141	290	sub	actually feel like i	uh a covid swab
RES0141	526	sub	counter so i do	headache and fever uh
RES0141	564	sub	have an	physical exam
RES0142	212	sub	your	exercise
RES0142	285	sub	family um i think my	the stu in your belly
RES0142	298	sub	okay and who	could cause spleen
RES0142	518	sub	have a	drinking water
RES0143	0	sub	what can i do for	uh ensure that nothing else
RES0143	112	sub	yellow	mono
RES0143	202	sub	you	pneumonia
RES0143	254	sub	bit congested i um i could	bacterial pneumonia for instance oft times
RES0143	587	sub	my parents	antibiotics uh
RES0143	686	sub	you see	physical exam
RES0144	0	sub	what can i do for	u that this sounds serious
RES0144	240	sub	get him to	be uh intubated
RES0144	255	sub	not much what happens when you	we will have all these discussions
RES0144	477	sub	point	labs
RES0145	989	ins		uh dry cough
RES0145	1053	sub	but yeah those are the	unintelligible uhm so it see
RES0145	1200	sub	just	stress
RES0145	1227	sub	just self-isolate	self isolate
